target_id	length	eff_length	est_counts	tpm
lcl|CP000514.1_cds_ABM17485.1_377	453	56.8571	32	116.835
lcl|CP000514.1_cds_ABM17486.1_378	627	155.275	140	187.169
lcl|CP000514.1_cds_ABM17487.1_379	474	64.8369	74	236.928
lcl|CP000514.1_cds_ABM17488.1_380	1341	832.837	736.75	183.64
lcl|CP000514.1_cds_ABM17489.1_381	540	97.2824	202	431.046
lcl|CP000514.1_cds_ABM17490.1_382	759	263.523	230	181.183
lcl|CP000514.1_cds_ABM17491.1_383	2151	1651.33	1047	131.619
lcl|CP000514.1_cds_ABM17492.1_384	729	237.051	327	286.361
lcl|CP000514.1_cds_ABM17493.1_385	624	153.164	396	536.716
lcl|CP000514.1_cds_ABM17494.1_386	1260	759.189	692	189.218
lcl|CP000514.1_cds_ABM17495.1_387	300	37.9423	189	1034.06
lcl|CP000514.1_cds_ABM17496.1_388	480	67.5392	348	1069.62
lcl|CP000514.1_cds_ABM17497.1_389	606	140.417	161	238.02
lcl|CP000514.1_cds_ABM17498.1_390	1029	520.054	468	186.812
lcl|CP000514.1_cds_ABM17499.1_391	1191	674.778	860	264.572
lcl|CP000514.1_cds_ABM17500.1_392	1506	992.104	963	201.5
lcl|CP000514.1_cds_ABM17501.1_393	1155	642.335	707	228.489
lcl|CP000514.1_cds_ABM17502.1_394	240	47.3684	20	87.6492
lcl|CP000514.1_cds_ABM17503.1_395	468	62.0091	129	431.858
lcl|CP000514.1_cds_ABM17504.1_396	798	299.129	327.161	227.044
lcl|CP000514.1_cds_ABM17505.1_397	267	42.6923	80.9678	393.704
lcl|CP000514.1_cds_ABM17506.1_398	291	38.9625	104	554.107
lcl|CP000514.1_cds_ABM17507.1_399	606	140.417	132	195.147
lcl|CP000514.1_cds_ABM17508.1_400	690	204.598	403	408.893
lcl|CP000514.1_cds_ABM17509.1_401	306	37.248	91.6754	510.925
lcl|CP000514.1_cds_ABM17510.1_402	831	330.021	324.197	203.927
lcl|CP000514.1_cds_ABM17511.1_403	1029	519.595	587	234.52
lcl|CP000514.1_cds_ABM17512.1_404	561	110.558	428	803.634
lcl|CP000514.1_cds_ABM17513.1_405	1545	1043.52	705.586	140.364
lcl|CP000514.1_cds_ABM17514.1_406	756	260.703	247.44	197.029
lcl|CP000514.1_cds_ABM17515.1_407	1767	1248.37	860	143.008
lcl|CP000514.1_cds_ABM17516.1_408	1986	1479.68	848	118.969
lcl|CP000514.1_cds_ABM17517.1_409	1320	808.248	509	130.731
lcl|CP000514.1_cds_ABM17518.1_410	3210	2702.76	1593	122.353
lcl|CP000514.1_cds_ABM17519.1_411	816	315.736	306	201.189
lcl|CP000514.1_cds_ABM17520.1_412	336	34.3956	267	1611.44
lcl|CP000514.1_cds_ABM17521.1_413	885	382.262	657	356.789
lcl|CP000514.1_cds_ABM17522.1_414	432	49.9302	290	1205.71
lcl|CP000514.1_cds_ABM17523.1_415	600	136.427	441	671.035
lcl|CP000514.1_cds_ABM17524.1_416	621	151.116	348	478.053
lcl|CP000514.1_cds_ABM17525.1_417	669	187.646	197	217.938
lcl|CP000514.1_cds_ABM17526.1_418	567	114.229	155	281.685
lcl|CP000514.1_cds_ABM17527.1_419	807	307.217	311	210.146
lcl|CP000514.1_cds_ABM17528.1_420	1086	578.565	658	236.091
lcl|CP000514.1_cds_ABM17529.1_421	3039	2526.51	1641	134.832
lcl|CP000514.1_cds_ABM17530.1_422	642	166.598	263	327.712
lcl|CP000514.1_cds_ABM17531.1_423	903	399.888	293	152.102
lcl|CP000514.1_cds_ABM17532.1_424	492	72.6314	48	137.19
lcl|CP000514.1_cds_ABM17533.1_425	486	70.2496	164	484.626
lcl|CP000514.1_cds_ABM17534.1_426	615	146.76	290	410.201
lcl|CP000514.1_cds_ABM17535.1_427	741	247.226	205	172.134
lcl|CP000514.1_cds_ABM17536.1_428	1302	788.459	818.25	215.434
lcl|CP000514.1_cds_ABM17537.1_429	1602	1086.1	648.969	124.039
lcl|CP000514.1_cds_ABM17538.1_430	1599	1088.98	692.605	132.029
lcl|CP000514.1_cds_ABM17539.1_431	1455	943.255	581.481	127.972
lcl|CP000514.1_cds_ABM17540.1_432	519	85.9801	148.136	357.659
lcl|CP000514.1_cds_ABM17541.1_433	1224	711.495	687.404	200.561
lcl|CP000514.1_cds_ABM17542.1_434	2571	2058.87	1294	130.471
lcl|CP000514.1_cds_ABM17543.1_435	1161	649.64	457	146.033
lcl|CP000514.1_cds_ABM17544.1_436	492	72.6314	194	554.478
lcl|CP000514.1_cds_ABM17545.1_437	396	38.5958	313.941	1688.55
lcl|CP000514.1_cds_ABM17546.1_438	1206	692.811	960	287.649
lcl|CP000514.1_cds_ABM17547.1_439	546	101.132	313	642.481
lcl|CP000514.1_cds_ABM17548.1_440	366	34.2232	47	285.091
lcl|CP000514.1_cds_ABM17549.1_441	723	232.105	278	248.638
lcl|CP000514.1_cds_ABM17550.1_442	1563	1059.76	760	148.872
lcl|CP000514.1_cds_ABM17551.1_443	1050	541.748	432	165.536
lcl|CP000514.1_cds_ABM17552.1_444	933	429.133	261	126.257
lcl|CP000514.1_cds_ABM17553.1_445	999	494.303	314	131.869
lcl|CP000514.1_cds_ABM17554.1_446	1011	506.303	342	140.224
lcl|CP000514.1_cds_ABM17555.1_447	906	402.811	297	153.06
lcl|CP000514.1_cds_ABM17556.1_448	1290	781.722	583	154.818
lcl|CP000514.1_cds_ABM17557.1_449	207	53.3333	21	81.7386
lcl|CP000514.1_cds_ABM17558.1_450	477	65.992	214	673.177
lcl|CP000514.1_cds_ABM17559.1_451	1353	854.859	820	199.125
lcl|CP000514.1_cds_ABM17560.1_452	1098	589.907	495	174.192
lcl|CP000514.1_cds_ABM17561.1_453	342	33.787	69	423.942
lcl|CP000514.1_cds_ABM17562.1_454	414	44.641	126	585.926
lcl|CP000514.1_cds_ABM17563.1_455	2019	1506.55	976	134.485
lcl|CP000514.1_cds_ABM17564.1_456	1734	1233.54	863	145.233
lcl|CP000514.1_cds_ABM17565.1_457	2325	1826.88	1199	136.244
lcl|CP000514.1_cds_ABM17566.1_458	1557	1044.94	707	140.454
lcl|CP000514.1_cds_ABM17567.1_459	216	62.3333	2	6.66065
lcl|CP000514.1_cds_ABM17568.1_460	456	57.8673	89	319.274
lcl|CP000514.1_cds_ABM17569.1_461	507	79.9145	125	324.707
lcl|CP000514.1_cds_ABM17570.1_462	480	67.5392	152	467.191
lcl|CP000514.1_cds_ABM17571.1_463	735	242.17	294	252.019
lcl|CP000514.1_cds_ABM17572.1_464	375	35.4302	46	269.52
lcl|CP000514.1_cds_ABM17573.1_465	543	99.269	110	230.031
lcl|CP000514.1_cds_ABM17574.1_466	1947	1441.71	927	133.477
lcl|CP000514.1_cds_ABM17575.1_467	1527	1027.52	765	154.553
lcl|CP000514.1_cds_ABM17576.1_468	327	35.1471	124	732.385
lcl|CP000514.1_cds_ABM17577.1_469	591	130.118	231	368.537
lcl|CP000514.1_cds_ABM17578.1_470	447	54.6455	91	345.696
lcl|CP000514.1_cds_ABM17579.1_471	261	44.0303	3	14.1441
lcl|CP000514.1_cds_ABM17580.1_472	1215	710.34	481	140.568
lcl|CP000514.1_cds_ABM17581.1_473	573	117.911	294	517.606
lcl|CP000514.1_cds_ABM17582.1_474	1263	753.917	1040	286.363
lcl|CP000514.1_cds_ABM17583.1_475	1488	983.682	714	150.678
lcl|CP000514.1_cds_ABM17584.1_476	993	488.443	371	157.676
lcl|CP000514.1_cds_ABM17585.1_477	1242	733.374	549	155.401
lcl|CP000514.1_cds_ABM17586.1_478	1110	602.417	397	136.804
lcl|CP000514.1_cds_ABM17587.1_479	813	312.918	216	143.294
lcl|CP000514.1_cds_ABM17588.1_480	942	438.009	334	158.296
lcl|CP000514.1_cds_ABM17589.1_481	759	263.523	218	171.73
lcl|CP000514.1_cds_ABM17590.1_482	1119	606.028	410	140.442
lcl|CP000514.1_cds_ABM17591.1_483	1410	902.617	649	149.262
lcl|CP000514.1_cds_ABM17592.1_484	2445	1948.69	1345	143.281
lcl|CP000514.1_cds_ABM17593.1_485	2850	2340.45	1565	138.81
lcl|CP000514.1_cds_ABM17594.1_486	249	45.75	2	9.07498
lcl|CP000514.1_cds_ABM17595.1_487	1251	750.931	465	128.546
lcl|CP000514.1_cds_ABM17596.1_488	927	423.255	286	140.272
lcl|CP000514.1_cds_ABM17597.1_489	750	255.336	164	133.333
lcl|CP000514.1_cds_ABM17598.1_490	975	470.534	258	113.824
lcl|CP000514.1_cds_ABM17599.1_491	1386	880.235	567	133.718
lcl|CP000514.1_cds_ABM17600.1_492	234	49.375	5	21.0218
lcl|CP000514.1_cds_ABM17601.1_493	2769	2278.88	1494	136.093
lcl|CP000514.1_cds_ABM17602.1_494	366	34.2232	129	782.485
lcl|CP000514.1_cds_ABM17603.1_495	609	142.554	211	307.262
lcl|CP000514.1_cds_ABM17604.1_496	2247	1749.05	908	107.768
lcl|CP000514.1_cds_ABM17605.1_497	660	180.642	179	205.703
lcl|CP000514.1_cds_ABM17606.1_498	1437	929.262	628	140.29
lcl|CP000514.1_cds_ABM17607.1_499	1041	536.691	574	222.021
lcl|CP000514.1_cds_ABM17608.1_500	795	296.562	510	356.994
lcl|CP000514.1_cds_ABM17609.1_501	1092	587.062	414	146.394
lcl|CP000514.1_cds_ABM17610.1_502	471	63.3993	54	176.814
lcl|CP000514.1_cds_ABM17611.1_503	981	476.443	327	142.476
lcl|CP000514.1_cds_ABM17612.1_504	1869	1356.8	856	130.968
lcl|CP000514.1_cds_ABM17613.1_505	807	307.217	258	174.334
lcl|CP000514.1_cds_ABM17614.1_506	1992	1488.79	1058	147.523
lcl|CP000514.1_cds_ABM17615.1_507	1158	646.921	623	199.914
lcl|CP000514.1_cds_ABM17616.1_508	1776	1258.79	885	145.947
lcl|CP000514.1_cds_ABM17617.1_509	735	242.17	300	257.162
lcl|CP000514.1_cds_ABM17618.1_510	639	164.316	106	133.916
lcl|CP000514.1_cds_ABM17619.1_511	648	171.069	216	262.114
lcl|CP000514.1_cds_ABM17620.1_512	1038	528.764	378	148.401
lcl|CP000514.1_cds_ABM17621.1_513	1914	1412.12	953	140.097
lcl|CP000514.1_cds_ABM17622.1_514	882	379.408	379	207.367
lcl|CP000514.1_cds_ABM17623.1_515	1272	765.558	568	154.02
lcl|CP000514.1_cds_ABM17624.1_516	339	33.6657	176	1085.25
lcl|CP000514.1_cds_ABM17625.1_517	252	42.1429	152	748.732
lcl|CP000514.1_cds_ABM17626.1_518	1533	1020.84	670	136.246
lcl|CP000514.1_cds_ABM17627.1_519	717	226.977	183	167.369
lcl|CP000514.1_cds_ABM17628.1_520	552	104.663	58	115.038
lcl|CP000514.1_cds_ABM17629.1_521	1149	645.987	438	140.753
lcl|CP000514.1_cds_ABM17630.1_522	600	136.427	111	168.9
lcl|CP000514.1_cds_ABM17631.1_523	453	56.8571	27	98.5792
lcl|CP000514.1_cds_ABM17632.1_524	603	138.433	135	202.442
lcl|CP000514.1_cds_ABM17633.1_525	1149	646.073	443	142.341
lcl|CP000514.1_cds_ABM17634.1_526	1965	1458.15	1080	153.755
lcl|CP000514.1_cds_ABM17635.1_527	585	125.842	233	384.359
lcl|CP000514.1_cds_ABM17636.1_528	834	332.925	266	165.86
lcl|CP000514.1_cds_ABM17637.1_529	714	224.408	233	215.538
lcl|CP000514.1_cds_ABM17638.1_530	1035	527.01	400	157.561
lcl|CP000514.1_cds_ABM17639.1_531	1122	614.206	580	196.029
lcl|CP000514.1_cds_ABM17640.1_532	1467	957.377	638	138.339
lcl|CP000514.1_cds_ABM17641.1_533	369	34.9387	94	558.506
lcl|CP000514.1_cds_ABM17642.1_534	2727	2220.91	1427	133.383
lcl|CP000514.1_cds_ABM17643.1_535	339	33.6657	21	129.491
lcl|CP000514.1_cds_ABM17644.1_536	510	81.6531	208	528.807
lcl|CP000514.1_cds_ABM17645.1_537	420	46.3036	118	529.022
lcl|CP000514.1_cds_ABM17646.1_538	648	171.069	142	172.316
lcl|CP000514.1_cds_ABM17647.1_539	639	164.316	142	179.397
lcl|CP000514.1_cds_ABM17648.1_540	807	307.217	347	234.472
lcl|CP000514.1_cds_ABM17649.1_541	717	226.977	400	365.834
lcl|CP000514.1_cds_ABM17650.1_542	870	367.516	466	263.219
lcl|CP000514.1_cds_ABM17651.1_543	1242	731.6	535	151.805
lcl|CP000514.1_cds_ABM17652.1_544	243	47.95	2	8.65861
lcl|CP000514.1_cds_ABM17653.1_545	1725	1205.94	926	159.402
lcl|CP000514.1_cds_ABM17654.1_546	834	332.925	607	378.486
lcl|CP000514.1_cds_ABM17655.1_547	210	56.3333	29	106.866
lcl|CP000514.1_cds_ABM17656.1_548	615	146.76	176	248.95
lcl|CP000514.1_cds_ABM17657.1_549	591	130.118	105	167.517
lcl|CP000514.1_cds_ABM17658.1_550	3582	3082.69	1754	118.115
lcl|CP000514.1_cds_ABM17659.1_551	1671	1172.82	694	122.838
lcl|CP000514.1_cds_ABM17660.1_552	2097	1577.71	979	128.813
lcl|CP000514.1_cds_ABM17661.1_553	1383	864.658	463	111.159
lcl|CP000514.1_cds_ABM17662.1_554	3489	2980.6	1805	125.713
lcl|CP000514.1_cds_ABM17663.1_555	1113	600.518	361	124.792
lcl|CP000514.1_cds_ABM17664.1_556	678	194.718	137	146.057
lcl|CP000514.1_cds_ABM17665.1_557	2517	2005.32	1267	131.159
lcl|CP000514.1_cds_ABM17666.1_558	2061	1559.83	950	126.431
lcl|CP000514.1_cds_ABM17667.1_559	2433	1916.13	1132	122.639
lcl|CP000514.1_cds_ABM17668.1_560	1245	733.419	425	120.294
lcl|CP000514.1_cds_ABM17669.1_561	3276	2765.03	1623	121.85
lcl|CP000514.1_cds_ABM17670.1_562	1386	874.142	623	147.949
lcl|CP000514.1_cds_ABM17671.1_563	159	33.6	2	12.3566
lcl|CP000514.1_cds_ABM17672.1_564	633	159.748	194	252.1
lcl|CP000514.1_cds_ABM17673.1_565	390	37.641	70	386.05
lcl|CP000514.1_cds_ABM17674.1_566	276	39.6981	5	26.1461
lcl|CP000514.1_cds_ABM17675.1_567	849	347.268	423	252.861
lcl|CP000514.1_cds_ABM17676.1_568	195	62	102	341.519
lcl|CP000514.1_cds_ABM17677.1_569	792	293.734	387	273.504
lcl|CP000514.1_cds_ABM17678.1_570	162	36.6	1	5.67186
lcl|CP000514.1_cds_ABM17679.1_571	840	338.73	374	229.205
lcl|CP000514.1_cds_ABM17680.1_572	447	54.6455	253	961.109
lcl|CP000514.1_cds_ABM17681.1_573	999	494.303	492	206.623
lcl|CP000514.1_cds_ABM17682.1_574	1254	747.275	454	126.12
lcl|CP000514.1_cds_ABM17683.1_575	3168	2672.71	1570	121.943
lcl|CP000514.1_cds_ABM17684.1_576	1434	926.777	598	133.947
lcl|CP000514.1_cds_ABM17685.1_577	468	62.0091	120	401.728
lcl|CP000514.1_cds_ABM17686.1_578	621	151.116	223	306.339
lcl|CP000514.1_cds_ABM17687.1_579	669	187.646	205	226.788
lcl|CP000514.1_cds_ABM17688.1_580	597	134.414	222	342.859
lcl|CP000514.1_cds_ABM17689.1_581	1083	576.802	454	163.394
lcl|CP000514.1_cds_ABM17690.1_582	768	271.528	346	264.526
lcl|CP000514.1_cds_ABM17691.1_583	3036	2525.61	1443	118.606
lcl|CP000514.1_cds_ABM17692.1_584	1053	541.943	397	152.07
lcl|CP000514.1_cds_ABM17693.1_585	903	399.888	265	137.567
lcl|CP000514.1_cds_ABM17694.1_586	492	72.6314	23	65.7371
lcl|CP000514.1_cds_ABM17695.1_587	507	79.9145	158	410.429
lcl|CP000514.1_cds_ABM17696.1_588	615	146.76	293	414.445
lcl|CP000514.1_cds_ABM17697.1_589	1071	558.099	546	203.09
lcl|CP000514.1_cds_ABM17698.1_590	756	260.703	247.44	197.029
lcl|CP000514.1_cds_ABM17699.1_591	1545	1043.52	705.586	140.364
lcl|CP000514.1_cds_ABM17700.1_592	312	37.3265	30	166.844
lcl|CP000514.1_cds_ABM17701.1_593	1413	904.685	544	124.827
lcl|CP000514.1_cds_ABM17702.1_594	1251	743.572	604	168.625
lcl|CP000514.1_cds_ABM17703.1_595	1029	519.595	587	234.52
lcl|CP000514.1_cds_ABM17704.1_596	945	440.925	978.135	460.512
lcl|CP000514.1_cds_ABM17705.1_597	945	440.925	515.932	242.904
lcl|CP000514.1_cds_ABM17706.1_598	1551	1035.31	638.031	127.931
lcl|CP000514.1_cds_ABM17707.1_599	1692	1181.36	653.395	114.815
lcl|CP000514.1_cds_ABM17708.1_600	1455	943.957	596.519	131.183
lcl|CP000514.1_cds_ABM17709.1_601	519	85.9801	189.864	458.408
lcl|CP000514.1_cds_ABM17710.1_602	1029	519.595	587	234.52
lcl|CP000514.1_cds_ABM17711.1_603	1221	709.131	580.596	169.963
lcl|CP000514.1_cds_ABM17712.1_604	2637	2121.71	1369	133.944
lcl|CP000514.1_cds_ABM17713.1_605	3195	2703.36	1540	118.256
lcl|CP000514.1_cds_ABM17714.1_606	633	159.748	150	194.923
lcl|CP000514.1_cds_ABM17715.1_607	675	192.259	241	260.218
lcl|CP000514.1_cds_ABM17716.1_608	423	47.0441	187	825.17
lcl|CP000514.1_cds_ABM17717.1_609	396	38.5958	164.059	882.404
lcl|CP000514.1_cds_ABM17718.1_610	1632	1134.2	789	144.409
lcl|CP000514.1_cds_ABM17719.1_611	1179	672.831	401	123.721
lcl|CP000514.1_cds_ABM17720.1_612	471	63.3993	121	396.194
lcl|CP000514.1_cds_ABM17721.1_613	435	50.6485	145	594.303
lcl|CP000514.1_cds_ABM17722.1_614	285	38.0429	28	152.789
lcl|CP000514.1_cds_ABM17723.1_615	294	39.6	167	875.443
lcl|CP000514.1_cds_ABM17724.1_616	1122	611.819	664	225.295
lcl|CP000514.1_cds_ABM17725.1_617	1122	612.702	616	208.707
lcl|CP000514.1_cds_ABM17726.1_618	1059	561.297	771	285.146
lcl|CP000514.1_cds_ABM17727.1_619	816	315.736	478	314.275
lcl|CP000514.1_cds_ABM17728.1_620	2967	2470.76	1684	141.488
lcl|CP000514.1_cds_ABM17729.1_621	606	140.417	270	399.164
lcl|CP000514.1_cds_ABM17730.1_622	1302	788.459	818.25	215.434
lcl|CP000514.1_cds_ABM17731.1_623	1659	1137.29	1012.5	184.813
lcl|CP000514.1_cds_ABM17732.1_624	633	159.748	315	409.338
lcl|CP000514.1_cds_ABM17733.1_625	213	59.3333	18	62.9768
lcl|CP000514.1_cds_ABM17734.1_626	2145	1636.34	1103	139.929
lcl|CP000514.1_cds_ABM17735.1_627	387	37.1437	32	178.843
lcl|CP000514.1_cds_ABM17736.1_628	867	364.586	257	146.332
lcl|CP000514.1_cds_ABM17737.1_629	960	455.666	334	152.162
lcl|CP000514.1_cds_ABM17738.1_630	2076	1571.93	1055	139.324
lcl|CP000514.1_cds_ABM17739.1_631	1371	857.606	710	171.861
lcl|CP000514.1_cds_ABM17740.1_632	459	58.968	169	594.945
lcl|CP000514.1_cds_ABM17741.1_633	2295	1797.78	1200	138.565
lcl|CP000514.1_cds_ABM17742.1_634	3297	2794.29	1661	123.397
lcl|CP000514.1_cds_ABM17743.1_635	1338	838.04	477	118.157
lcl|CP000514.1_cds_ABM17744.1_636	831	330.021	324.197	203.927
lcl|CP000514.1_cds_ABM17745.1_637	306	37.248	91.6754	510.925
lcl|CP000514.1_cds_ABM17746.1_638	555	106.496	420	818.696
lcl|CP000514.1_cds_ABM17747.1_639	237	46.8889	133	588.828
lcl|CP000514.1_cds_ABM17748.1_640	564	112.404	101	186.528
lcl|CP000514.1_cds_ABM17749.1_641	1884	1382.27	818	122.848
lcl|CP000514.1_cds_ABM17750.1_642	981	476.443	289	125.92
lcl|CP000514.1_cds_ABM17751.1_643	228	46.6	4	17.8189
lcl|CP000514.1_cds_ABM17752.1_644	798	299.129	262	181.823
lcl|CP000514.1_cds_ABM17753.1_645	252	42.1429	3	14.7776
lcl|CP000514.1_cds_ABM17754.1_646	240	47.3684	3	13.1474
lcl|CP000514.1_cds_ABM17755.1_647	1239	735.129	595	168.02
lcl|CP000514.1_cds_ABM17756.1_648	1857	1363.25	1457	221.866
lcl|CP000514.1_cds_ABM17757.1_649	1752	1247.77	913	151.895
lcl|CP000514.1_cds_ABM17758.1_650	216	62.3333	80	266.426
lcl|CP000514.1_cds_ABM17759.1_651	1056	550.038	388	146.435
lcl|CP000514.1_cds_ABM17760.1_652	594	132.169	161	252.873
lcl|CP000514.1_cds_ABM17761.1_653	372	34.9405	58	344.592
lcl|CP000514.1_cds_ABM17762.1_654	525	89.2415	40	93.0465
lcl|CP000514.1_cds_ABM17763.1_655	1662	1158.4	698	125.084
lcl|CP000514.1_cds_ABM17764.1_656	849	347.268	239	142.87
lcl|CP000514.1_cds_ABM17765.1_657	795	296.562	268	187.597
lcl|CP000514.1_cds_ABM17766.1_658	498	75.2855	115	317.098
lcl|CP000514.1_cds_ABM17767.1_659	1368	862.643	808	194.441
lcl|CP000514.1_cds_ABM17768.1_660	1395	899.465	613	141.476
lcl|CP000514.1_cds_ABM17769.1_661	2964	2459.81	1258	106.166
lcl|CP000514.1_cds_ABM17770.1_662	177	44	0	0
lcl|CP000514.1_cds_ABM17771.1_663	918	414.655	256	128.162
lcl|CP000514.1_cds_ABM17772.1_664	441	52.6355	149	587.643
lcl|CP000514.1_cds_ABM17773.1_665	732	239.553	238	206.244
lcl|CP000514.1_cds_ABM17774.1_666	372	34.9405	2	11.8825
lcl|CP000514.1_cds_ABM17775.1_667	369	34.9387	17	101.006
lcl|CP000514.1_cds_ABM17776.1_668	1581	1073.57	742	143.476
lcl|CP000514.1_cds_ABM17777.1_669	2319	1824.83	1000	113.759
lcl|CP000514.1_cds_ABM17778.1_670	582	123.599	99	166.275
lcl|CP000514.1_cds_ABM17779.1_671	939	435.009	401	191.361
lcl|CP000514.1_cds_ABM17780.1_672	516	84.6869	171	419.166
lcl|CP000514.1_cds_ABM17781.1_673	693	206.989	119	119.346
lcl|CP000514.1_cds_ABM17782.1_674	396	38.5958	29	155.978
lcl|CP000514.1_cds_ABM17783.1_675	1317	811.756	563	143.976
lcl|CP000514.1_cds_ABM17784.1_676	1281	778.004	526	140.349
lcl|CP000514.1_cds_ABM17785.1_677	669	187.646	129	142.711
lcl|CP000514.1_cds_ABM17786.1_678	762	266.211	168	131.006
lcl|CP000514.1_cds_ABM17787.1_679	423	47.0441	40	176.507
lcl|CP000514.1_cds_ABM17788.1_680	1776	1277.95	758	123.13
lcl|CP000514.1_cds_ABM17789.1_681	1038	530.663	416	162.735
lcl|CP000514.1_cds_ABM17790.1_682	741	247.226	180	151.142
lcl|CP000514.1_cds_ABM17791.1_683	447	54.6455	55	208.937
lcl|CP000514.1_cds_ABM17792.1_684	333	34.8182	21	125.204
lcl|CP000514.1_cds_ABM17793.1_685	1101	596.424	299	104.069
lcl|CP000514.1_cds_ABM17794.1_686	1380	878.698	601	141.985
lcl|CP000514.1_cds_ABM17795.1_687	1203	689.246	711	214.142
lcl|CP000514.1_cds_ABM17796.1_688	1203	700.687	594	175.982
lcl|CP000514.1_cds_ABM17797.1_689	1068	565.19	355	130.389
lcl|CP000514.1_cds_ABM17798.1_690	558	108.519	74	141.558
lcl|CP000514.1_cds_ABM17799.1_691	2394	1902.7	1129	123.177
lcl|CP000514.1_cds_ABM17800.1_692	960	455.666	353	160.818
lcl|CP000514.1_cds_ABM17801.1_693	729	237.051	176	154.127
lcl|CP000514.1_cds_ABM17802.1_694	645	169.019	250	307.052
lcl|CP000514.1_cds_ABM17803.1_695	369	34.9387	47	279.253
lcl|CP000514.1_cds_ABM17804.1_696	534	93.9157	113	249.774
lcl|CP000514.1_cds_ABM17805.1_697	432	49.9302	50	207.88
lcl|CP000514.1_cds_ABM17806.1_698	699	211.856	212	207.732
lcl|CP000514.1_cds_ABM17807.1_699	531	92.3374	185	415.912
lcl|CP000514.1_cds_ABM17808.1_700	375	35.4302	120	703.097
lcl|CP000514.1_cds_ABM17809.1_701	4077	3594.4	2282	131.794
lcl|CP000514.1_cds_ABM17810.1_702	4215	3724.14	4973	277.204
lcl|CP000514.1_cds_ABM17811.1_703	375	35.4302	118	691.378
lcl|CP000514.1_cds_ABM17812.1_704	471	63.3993	99	324.158
lcl|CP000514.1_cds_ABM17813.1_705	2106	1607.7	1150	148.491
lcl|CP000514.1_cds_ABM17814.1_706	1197	683.86	2937	891.545
lcl|CP000514.1_cds_ABM17815.1_707	312	37.3265	65	361.495
lcl|CP000514.1_cds_ABM17816.1_708	639	164.316	155	195.82
lcl|CP000514.1_cds_ABM17817.1_709	606	140.417	101	149.317
lcl|CP000514.1_cds_ABM17818.1_710	294	39.6	8	41.9374
lcl|CP000514.1_cds_ABM17819.1_711	828	327.274	209	132.569
lcl|CP000514.1_cds_ABM17820.1_712	276	39.6981	7	36.6045
lcl|CP000514.1_cds_ABM17821.1_713	333	34.8182	7	41.7348
lcl|CP000514.1_cds_ABM17822.1_714	684	199.76	290	301.368
lcl|CP000514.1_cds_ABM17823.1_715	414	44.641	24	111.605
lcl|CP000514.1_cds_ABM17824.1_716	192	59	0	0
lcl|CP000514.1_cds_ABM17825.1_717	267	42.6923	2	9.72494
lcl|CP000514.1_cds_ABM17826.1_718	369	34.9387	19	112.89
lcl|CP000514.1_cds_ABM17827.1_719	321	35.8776	5	28.9304
lcl|CP000514.1_cds_ABM17828.1_720	540	97.2824	94	200.586
lcl|CP000514.1_cds_ABM17829.1_721	306	37.248	14	78.0246
lcl|CP000514.1_cds_ABM17830.1_722	393	38.2626	37	200.74
lcl|CP000514.1_cds_ABM17831.1_723	534	93.9157	75	165.779
lcl|CP000514.1_cds_ABM17832.1_724	348	32.5917	10	63.6942
lcl|CP000514.1_cds_ABM17833.1_725	501	76.8688	46	124.227
lcl|CP000514.1_cds_ABM17834.1_726	189	56	0	0
lcl|CP000514.1_cds_ABM17835.1_727	435	50.6485	40	163.946
lcl|CP000514.1_cds_ABM17836.1_728	1323	820.411	446	112.852
lcl|CP000514.1_cds_ABM17837.1_729	114	21	0	0
lcl|CP000514.1_cds_ABM17838.1_730	357	32.8365	42	265.521
lcl|CP000514.1_cds_ABM17839.1_731	390	37.641	25	137.875
lcl|CP000514.1_cds_ABM17840.1_732	621	151.116	95	130.503
lcl|CP000514.1_cds_ABM17841.1_733	1005	500.303	335	139.001
lcl|CP000514.1_cds_ABM17842.1_734	399	40.038	50	259.241
lcl|CP000514.1_cds_ABM17843.1_735	2823	2322.43	1406	125.675
lcl|CP000514.1_cds_ABM17844.1_736	1371	856.979	614	148.732
lcl|CP000514.1_cds_ABM17845.1_737	525	89.2415	186	432.666
lcl|CP000514.1_cds_ABM17846.1_738	927	423.255	373	182.942
lcl|CP000514.1_cds_ABM17847.1_739	618	148.975	96	133.772
lcl|CP000514.1_cds_ABM17848.1_740	690	204.598	89	90.3015
lcl|CP000514.1_cds_ABM17849.1_741	330	34.8321	2	11.9195
lcl|CP000514.1_cds_ABM17850.1_742	1719	1216.77	604	103.047
lcl|CP000514.1_cds_ABM17851.1_743	840	338.73	187	114.602
lcl|CP000514.1_cds_ABM17852.1_744	1152	642.54	388	125.354
lcl|CP000514.1_cds_ABM17853.1_745	1770	1259.02	715	117.89
lcl|CP000514.1_cds_ABM17854.1_746	1230	713.456	379	110.275
lcl|CP000514.1_cds_ABM17855.1_747	582	123.599	88	147.8
lcl|CP000514.1_cds_ABM17856.1_748	498	75.2855	63	173.714
lcl|CP000514.1_cds_ABM17857.1_749	471	63.3993	93	304.512
lcl|CP000514.1_cds_ABM17858.1_750	429	48.8259	56	238.092
lcl|CP000514.1_cds_ABM17859.1_751	507	79.9145	42	109.101
lcl|CP000514.1_cds_ABM17860.1_752	786	288.272	183	131.782
