target_id	length	eff_length	est_counts	tpm	sid	run
lcl|CP000514.1_cds_ABM17375.1_267	624	465.614	578.0	187.856	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17376.1_268	1059	890.264	1302.0	221.318	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17377.1_269	960	795.586	1200.0	228.254	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17378.1_270	1065	905.387	1366.0	228.318	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17379.1_271	1809	1648.73	2217.0	203.489	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17380.1_272	891	734.376	897.0	184.841	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17381.1_273	972	804.507	1084.0	203.903	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17382.1_274	795	637.389	918.0	217.953	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17383.1_275	1308	1148.08	1780.0	234.625	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17384.1_276	612	453.494	681.0	227.248	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17385.1_277	1470	1305.18	1866.0	216.354	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17386.1_278	669	514.58	865.0	254.383	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17387.1_279	762	608.427	871.0	216.638	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17388.1_280	1749	1583.1	2008.0	191.946	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17389.1_281	669	511.671	769.0	227.437	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17390.1_282	768	621.173	952.0	231.926	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17391.1_283	1413	1265.95	1651.0	197.358	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17392.1_284	684	525.336	825.0	237.652	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17393.1_285	1548	1382.34	1837.0	201.103	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17394.1_286	1008	852.855	1026.0	182.053	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17395.1_287	408	255.549	500.0	296.088	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17396.1_288	762	604.462	954.0	238.838	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17397.1_289	2193	2023.09	2437.0	182.291	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17398.1_290	783	624.744	819.0	198.384	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17399.1_291	621	471.615	766.0	245.791	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17400.1_292	1515	1355.62	2011.0	224.491	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17401.1_293	867	714.889	1163.0	246.188	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17402.1_294	1725	1560.27	2149.0	208.43	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17403.1_295	660	502.352	830.0	250.031	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17404.1_296	2130	1968.48	2692.0	206.951	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17405.1_297	534	377.249	635.0	254.724	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17406.1_298	1272	1111.67	1652.0	224.884	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17407.1_299	2589	2422.82	3286.0	205.244	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17408.1_300	1350	1196.25	1846.0	233.525	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17409.1_301	2046	1884.39	2516.0	202.053	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17410.1_302	3231	3046.03	4100.0	203.693	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17411.1_303	447	292.708	599.0	309.682	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17412.1_304	1242	1085.89	1498.0	208.762	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17413.1_305	3153	2979.72	3648.0	185.27	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17414.1_306	684	526.256	754.0	216.82	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17415.1_307	2262	2081.76	2753.0	200.125	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17416.1_308	1083	921.393	1242.0	203.987	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17417.1_309	1209	1055.3	1378.0	197.604	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17418.1_310	918	766.947	1162.0	229.28	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17419.1_311	777	621.057	894.0	217.836	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17420.1_312	396	242.946	588.0	366.262	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17421.1_313	213	64.0516	248.0	585.931	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17422.1_314	636	482.688	784.0	245.796	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17423.1_315	1644	1490.52	1924.0	195.34	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17424.1_316	492	336.267	450.0	202.513	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17425.1_317	1323	1170.53	1572.0	203.234	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17426.1_318	1113	951.664	1411.0	224.372	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17427.1_319	1047	895.678	1146.0	193.623	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17428.1_320	729	573.911	888.0	234.149	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17429.1_321	684	528.626	833.0	238.463	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17430.1_322	771	622.626	989.0	240.377	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17431.1_323	684	528.093	773.0	221.51	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17432.1_324	462	305.506	544.0	269.466	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17433.1_325	426	271.348	552.0	307.849	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17434.1_326	1347	1204.97	1712.0	215.007	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17435.1_327	801	644.225	956.0	224.567	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17436.1_328	957	801.437	1189.0	224.511	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17437.1_329	453	299.146	544.0	275.195	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17438.1_330	381	229.483	481.0	317.19	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17439.1_331	897	743.009	1029.0	209.578	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17440.1_332	258	109.0	162.0	224.912	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17441.1_333	882	723.43	1090.0	228.011	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17442.1_334	774	616.125	930.0	228.423	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17443.1_335	1338	1184.76	1628.0	207.945	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17444.1_336	1677	1518.33	1952.0	194.553	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17445.1_337	1086	935.557	1380.0	223.22	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17446.1_338	1122	966.495	1297.0	203.079	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17447.1_339	858	694.165	974.0	212.335	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17448.1_340	771	608.224	845.0	210.241	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17449.1_341	1041	891.776	1137.0	192.943	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17450.1_342	1074	918.258	1223.0	201.552	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17451.1_343	1095	929.952	1102.0	179.327	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17452.1_344	861	699.717	931.0	201.35	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17453.1_345	849	690.296	860.0	188.533	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17454.1_346	1572	1413.14	1863.0	199.504	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17455.1_347	1413	1255.02	1693.0	204.141	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17456.1_348	444	290.064	530.0	276.508	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17457.1_349	1287	1130.63	1631.0	218.302	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17458.1_350	594	443.42	780.0	266.197	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17459.1_351	1029	882.358	1371.0	235.135	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17460.1_352	540	384.098	739.0	291.157	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17461.1_353	1020	865.535	1328.0	232.187	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17462.1_354	1824	1668.04	2094.0	189.974	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17463.1_355	2481	2330.52	3101.0	201.36	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17464.1_356	549	391.092	799.0	309.167	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17465.1_357	1182	1035.98	1426.0	208.301	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17466.1_358	759	602.282	944.0	237.19	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17467.1_359	786	625.432	1066.0	257.93	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17468.1_360	1692	1527.93	2052.0	203.234	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17469.1_361	828	668.876	995.0	225.114	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17470.1_362	1443	1276.98	1682.0	199.328	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17471.1_363	672	510.775	651.0	192.875	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17472.1_364	1398	1235.27	1611.0	197.359	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17473.1_365	288	139.0	230.0	250.402	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17474.1_366	1158	993.733	1295.0	197.208	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17475.1_367	1518	1360.84	1875.0	208.506	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17476.1_368	786	635.071	1040.0	247.82	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17477.1_369	1050	892.939	1302.0	220.655	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17478.1_370	546	392.214	557.0	214.91	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17479.1_371	966	810.514	1044.0	194.924	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17480.1_372	462	304.882	606.0	300.792	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17481.1_373	1620	1447.62	1806.0	188.794	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17482.1_374	600	449.031	612.0	206.253	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17483.1_375	1266	1114.86	1423.0	193.156	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17484.1_376	867	711.447	1065.0	226.533	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17485.1_377	453	298.724	435.0	220.366	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17486.1_378	627	475.981	663.0	210.789	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17487.1_379	474	320.746	518.0	244.395	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17488.1_380	1341	1187.97	1678.5	213.816	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17489.1_381	540	384.572	755.0	297.094	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17490.1_382	759	604.782	920.0	230.204	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17491.1_383	2151	2004.9	2544.0	192.021	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17492.1_384	729	565.057	920.0	246.389	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17493.1_385	624	470.347	799.0	257.071	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17494.1_386	1260	1112.57	1443.0	196.274	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17495.1_387	300	151.0	326.0	326.712	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17496.1_388	480	331.428	662.0	302.269	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17497.1_389	606	451.013	726.0	243.597	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17498.1_390	1029	888.476	1062.0	180.885	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17499.1_391	1191	1050.59	1402.0	201.948	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17500.1_392	1506	1370.76	1696.0	187.235	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17501.1_393	1155	1017.48	1452.0	215.956	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17502.1_394	240	91.0003	314.0	522.17	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17503.1_395	468	319.721	516.0	244.232	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17504.1_396	798	647.67	923.38	215.75	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17505.1_397	267	118.0	325.581	417.543	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17506.1_398	291	142.0	421.0	448.661	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17507.1_399	606	460.801	647.0	212.479	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17508.1_400	690	541.083	813.0	227.38	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17509.1_401	306	155.862	323.701	314.289	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17510.1_402	831	678.525	966.774	215.617	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17511.1_403	1029	878.646	1121.67	193.186	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17512.1_404	561	412.536	755.0	276.955	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17513.1_405	1545	1385.59	1623.99	177.367	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17514.1_406	756	598.146	815.01	206.196	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17515.1_407	1767	1636.28	2058.0	190.332	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17516.1_408	1986	1843.02	2087.0	171.363	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17517.1_409	1320	1177.62	1409.0	181.064	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17518.1_410	3210	3077.24	3572.0	175.661	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17519.1_411	816	676.486	897.0	200.659	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17520.1_412	336	186.894	498.0	403.236	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17521.1_413	885	740.237	1106.0	226.104	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17522.1_414	432	279.903	555.0	300.061	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17523.1_415	600	452.687	784.0	262.086	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17524.1_416	621	468.992	697.0	224.901	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17525.1_417	669	515.853	786.0	230.58	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17526.1_418	567	413.547	751.0	274.815	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17527.1_419	807	646.234	1057.0	247.52	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17528.1_420	1086	933.508	1458.0	236.355	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17529.1_421	3039	2884.06	3315.51	173.969	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17530.1_422	642	485.581	724.0	225.632	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17531.1_423	903	743.134	1066.0	217.078	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17532.1_424	492	337.972	532.0	238.208	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17533.1_425	486	332.109	536.0	244.236	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17534.1_426	615	463.832	820.0	267.533	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17535.1_427	741	601.073	834.0	209.973	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17536.1_428	1302	1142.9	2046.31	270.949	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17537.1_429	1602	1463.5	1680.89	173.808	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17538.1_430	1599	1464.2	1756.35	181.524	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17539.1_431	1455	1319.37	1530.94	175.596	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17540.1_432	519	370.038	612.667	250.555	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17541.1_433	1224	1077.88	1552.66	217.987	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17542.1_434	2571	2452.78	2757.0	170.099	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17543.1_435	1161	1017.63	1234.0	183.505	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17544.1_436	492	337.359	565.0	253.443	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17545.1_437	396	241.449	519.684	325.715	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17546.1_438	1206	1063.33	1507.0	214.472	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17547.1_439	546	393.389	626.0	240.812	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17548.1_440	366	207.544	370.0	269.784	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17549.1_441	723	562.53	850.0	228.664	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17550.1_442	1563	1411.27	1818.0	194.943	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17551.1_443	1050	893.746	1269.0	214.868	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17552.1_444	933	773.705	935.0	182.878	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17553.1_445	999	833.399	1002.0	181.945	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17554.1_446	1011	851.069	1028.0	182.79	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17555.1_447	906	746.055	938.0	190.264	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17556.1_448	1290	1131.96	1504.0	201.068	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17557.1_449	207	58.1281	361.0	939.822	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17558.1_450	477	324.486	707.0	329.722	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17559.1_451	1353	1201.69	1833.0	230.832	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17560.1_452	1098	954.787	1265.0	200.497	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17561.1_453	342	188.575	393.0	315.38	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17562.1_454	414	256.57	502.0	296.089	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17563.1_455	2019	1853.8	2134.0	174.204	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17564.1_456	1734	1581.72	2030.0	194.218	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17565.1_457	2325	2165.2	2779.0	194.229	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17566.1_458	1557	1399.15	1785.0	193.063	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17567.1_459	216	67.0317	276.0	623.094	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17568.1_460	456	301.718	532.0	266.831	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17569.1_461	507	352.229	578.0	248.329	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17570.1_462	480	328.478	668.0	307.747	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17571.1_463	735	581.018	941.0	245.09	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17572.1_464	375	224.346	409.0	275.886	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17573.1_465	543	387.429	619.0	241.782	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17574.1_466	1947	1792.15	2291.0	193.453	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17575.1_467	1527	1370.47	1741.0	192.244	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17576.1_468	327	176.602	420.0	359.897	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17577.1_469	591	432.239	738.0	258.379	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17578.1_470	447	291.363	531.0	275.794	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17579.1_471	261	112.0	226.0	305.362	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17580.1_472	1215	1057.42	1416.0	202.647	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17581.1_473	573	416.999	722.0	262.016	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17582.1_474	1263	1109.9	1819.0	248.013	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17583.1_475	1488	1331.98	1725.0	195.982	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17584.1_476	993	835.793	1095.0	198.262	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17585.1_477	1242	1079.53	1468.0	205.786	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17586.1_478	1110	948.249	1234.0	196.933	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17587.1_479	813	651.363	892.0	207.237	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17588.1_480	942	784.382	1047.0	201.996	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17589.1_481	759	601.147	821.0	206.675	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17590.1_482	1119	951.221	1229.0	195.522	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17591.1_483	1410	1253.95	1635.0	197.315	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17592.1_484	2445	2288.47	2998.0	198.249	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17593.1_485	2850	2678.32	3424.0	193.462	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17594.1_486	249	100.0	233.0	352.599	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17595.1_487	1251	1098.92	1336.0	183.978	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17596.1_488	927	767.964	975.0	192.127	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17597.1_489	750	589.05	789.0	202.698	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17598.1_490	975	818.871	975.0	180.183	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17599.1_491	1386	1225.72	1585.0	195.688	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17600.1_492	234	85.0011	306.0	544.781	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17601.1_493	2769	2614.6	3385.0	195.92	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17602.1_494	366	214.071	476.0	336.492	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17603.1_495	609	453.125	623.0	208.063	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17604.1_496	2247	2089.29	2197.0	159.131	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17605.1_497	660	503.522	785.0	235.926	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17606.1_498	1437	1276.46	1723.0	204.269	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17607.1_499	1041	886.438	1253.0	213.908	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17608.1_500	795	638.281	1044.0	247.522	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17609.1_501	1092	940.405	1244.0	200.184	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17610.1_502	471	317.272	528.0	251.842	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17611.1_503	981	817.854	1051.0	194.47	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17612.1_504	1869	1700.64	2121.0	188.735	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17613.1_505	807	651.388	836.0	194.219	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17614.1_506	1992	1850.41	2203.0	180.165	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17615.1_507	1158	1011.45	1336.0	199.888	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17616.1_508	1776	1603.89	1933.0	182.382	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17617.1_509	735	582.257	893.0	232.093	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17618.1_510	639	478.421	633.0	200.225	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17619.1_511	648	490.826	705.0	217.363	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17620.1_512	1038	886.002	1032.0	176.266	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17621.1_513	1914	1755.0	2280.0	196.6	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17622.1_514	882	721.681	1087.0	227.934	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17623.1_515	1272	1108.99	1470.0	200.593	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17624.1_516	339	188.419	461.0	370.254	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17625.1_517	252	103.0	380.0	558.304	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17626.1_518	1533	1365.17	1663.0	184.344	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17627.1_519	717	562.322	754.0	202.913	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17628.1_520	552	395.403	547.0	209.35	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17629.1_521	1149	999.938	1255.0	189.931	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17630.1_522	600	445.613	666.0	226.173	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17631.1_523	453	298.4	454.0	230.241	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17632.1_524	603	447.989	744.0	251.322	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17633.1_525	1149	994.444	1200.0	182.61	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17634.1_526	1965	1804.29	2262.0	189.719	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17635.1_527	585	432.544	699.0	244.552	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17636.1_528	834	677.584	980.0	218.871	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17637.1_529	714	557.577	911.0	247.251	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17638.1_530	1035	886.06	1195.0	204.094	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17639.1_531	1122	968.934	1336.0	208.659	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17640.1_532	1467	1317.34	1550.0	178.057	Sample_77304	Run_1768
lcl|CP000514.1_cds_ABM17641.1_533	369	217.603	416.0	289.303	Sample_77304	Run_1768
